872,Better in Time,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,"pop, R&B"
873,Clumsy,1,0.131,0.191,0.00042,0.296,0.452,184.009,"pop, R&B"
874,Can't Believe It (feat. Lil' Wayne),0,0.049,0.00179,0,0.0772,0.0756,89.828,"hip hop, pop, R&B"
875,I Gotta Feeling,1,0.0265,0.0873,0,0.509,0.61,127.96,"hip hop, pop"
876,Poker Face,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,pop
877,Halo,0,0.0628,0.272,0,0.0563,0.472,79.983,"pop, R&B"
878,Sexy Bitch (feat. Akon),0,0.0486,0.0771,0.000616,0.131,0.801,130.011,"hip hop, pop, Dance/Electronic"
879,Right Round,1,0.0551,0.009,0,0.232,0.705,124.986,"hip hop, pop"
880,Love Story,1,0.0311,0.131,0,0.0772,0.306,118.984,pop
881,Hotel Room Service,1,0.227,0.00301,0.000249,0.0763,0.761,126.003,"hip hop, pop, latin"
882,Circus,0,0.052,0.147,0.000381,0.0713,0.761,114.98,pop
883,LoveGame,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,pop
884,Monster,1,0.0741,0.0431,0,0.0789,0.692,134.992,"rock, pop, metal"
885,Omen,1,0.0441,0.000941,0.117,0.281,0.558,140.002,"rock, pop, Dance/Electronic"
886,Meet Me Halfway,0,0.0735,0.00474,2.17e-05,0.324,0.4,130,"hip hop, pop"
887,Heartless,0,0.136,0.0515,0,0.248,0.654,87.999,hip hop
888,Day 'N' Nite (Nightmare),0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,hip hop
889,Just Dance,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,pop
890,If U Seek Amy,0,0.0339,0.0192,0,0.0523,0.544,129.954,pop
891,I Know You Want Me (Calle Ocho),1,0.149,0.0142,2.12e-05,0.237,0.8,127.045,"hip hop, pop, latin"
892,Obsessed,0,0.0625,0.0465,0,0.826,0.369,86.443,"pop, R&B"
893,Sweet Dreams,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,"pop, R&B"
894,Release Me,0,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,"pop, Dance/Electronic"
895,Boom Boom Pow,1,0.0663,0.13,0.00171,0.13,0.402,130.048,"hip hop, pop"
896,She Wolf,1,0.0443,0.285,0.0162,0.225,0.867,121.983,"pop, latin"
897,Paparazzi,0,0.0438,0.113,0,0.094,0.397,114.906,pop
898,Empire State Of Mind,1,0.392,0.0295,0,0.46,0.811,173.585,hip hop
899,All The Right Moves,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,pop
900,Birthday Sex,0,0.0439,0.295,0,0.15,0.446,60.019,"hip hop, pop, R&B"
901,Evacuate The Dancefloor,1,0.0432,0.0167,0,0.314,0.898,127.029,"hip hop, pop, Dance/Electronic"
902,New Divide,0,0.0362,0.000235,0,0.0983,0.38,117.971,"rock, metal"
903,Let It Rock,1,0.0397,0.000683,0,0.0678,0.434,113.172,"hip hop, pop"
904,Run This Town,1,0.29,0.281,0,0.263,0.441,86.844,hip hop
905,Bad Romance,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,pop
906,We Made You,1,0.0792,0.107,1.45e-06,0.129,0.67,114.003,hip hop
907,Bonkers,0,0.22,0.00615,0,0.253,0.74,126.127,"hip hop, pop, Dance/Electronic"
908,Love Sex Magic (feat. Justin Timberlake),0,0.138,0.0206,0,0.342,0.874,107.011,"pop, R&B"
909,Russian Roulette,0,0.0447,0.046,0,0.107,0.265,80.051,"hip hop, pop, R&B"
910,Turn My Swag On,0,0.0269,0.000969,0,0.406,0.489,150.154,"hip hop, pop"
911,Intro,0,0.027,0.459,0.925,0.128,0.152,100.363,rock
912,Down,1,0.0321,0.0108,0,0.0822,0.683,65.997,"hip hop, pop, R&B"
913,Turnin Me On - Original Dirty,1,0.061,0.00293,4.82e-06,0.134,0.0949,159.873,"pop, R&B"
914,When Love Takes Over (feat. Kelly Rowland),1,0.0253,0.0165,0.000427,0.169,0.498,129.967,"hip hop, pop, Dance/Electronic"
915,Fight For This Love,1,0.0912,0.013,0,0.0679,0.727,122.988,"pop, Dance/Electronic"
916,Kiss Me Thru The Phone,1,0.112,0.0185,0,0.0677,0.795,149.998,"hip hop, pop"
917,Crack A Bottle,1,0.186,0.0864,0,0.173,0.391,169.561,hip hop
918,Sober,1,0.0299,0.0653,0,0.195,0.407,91.066,pop
919,Number 1,0,0.0377,0.0105,0,0.483,0.747,114.912,"pop, Dance/Electronic"
920,"Mama Do (Uh Oh, Uh Oh)",0,0.19,0.171,0,0.327,0.589,119.918,"pop, Dance/Electronic"
921,Beat Again - Radio Edit,1,0.0712,0.0355,0,0.0759,0.968,120.02,pop
922,DONTTRUSTME,0,0.254,0.0163,0,0.189,0.514,130.012,"hip hop, pop, rock"
923,Jai Ho! (You Are My Destiny),0,0.061,0.0476,0,0.0797,0.879,136.202,set()
924,Beautiful,0,0.0889,0.123,0,0.112,0.629,130.015,pop
925,Bad Boys (feat. Flo Rida),1,0.0538,0.0115,0,0.358,0.636,140.029,pop
926,Break Up,1,0.363,0.428,0,0.173,0.475,73.881,"pop, R&B"
927,Forever,0,0.342,0.249,0,0.182,0.54,104.02,"hip hop, pop, R&B"
928,Naturally,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,"pop, Dance/Electronic"
929,Untouched,0,0.234,0.0171,0.0172,0.151,0.442,177.008,"pop, Dance/Electronic"
930,Throw It In The Bag,0,0.0473,0.174,0,0.0614,0.696,172.049,"hip hop, pop, R&B"
931,Whatcha Say,1,0.0779,0.0444,0,0.145,0.711,144.036,"hip hop, pop"
932,Not Fair,1,0.0402,0.0447,0.00989,0.219,0.948,121.491,pop
933,Dead And Gone,1,0.259,0.0402,0,0.601,0.47,135.021,"hip hop, pop"
934,Fire Burning,1,0.0329,0.0192,0,0.331,0.888,122.973,"hip hop, pop, R&B"
935,Walking On A Dream,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,"rock, pop, Dance/Electronic"
936,Good Girls Go Bad (feat. Leighton Meester),1,0.0815,0.0116,0,0.549,0.628,119.964,"pop, Dance/Electronic"
937,If Today Was Your Last Day,1,0.0355,8.67e-05,0,0.092,0.568,89.956,"rock, metal"
938,Bulletproof,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,"pop, Dance/Electronic"
939,Fire,1,0.0311,0.0874,0.149,0.117,0.179,117.029,rock
940,I'm Not Alone - Radio Edit,1,0.0321,0.00481,0.105,0.317,0.435,130.99,"hip hop, pop, Dance/Electronic"
941,One Time,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,pop
942,Blame It,1,0.103,0.0782,0,0.139,0.362,176.052,"hip hop, pop, R&B"
943,In For The Kill,0,0.0455,0.00184,0,0.122,0.905,150.01,"pop, Dance/Electronic"
944,Uprising,1,0.0775,0.000202,0.064,0.117,0.411,128.019,rock
945,Gotta Be Somebody,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,"rock, metal"
946,Holiday,1,0.0448,0.0571,0,0.0415,0.855,117.985,"hip hop, pop, Dance/Electronic"
947,Single Ladies (Put a Ring on It),1,0.296,0.0383,0,0.188,0.272,193.437,"pop, R&B"
948,Love Drunk,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,pop
949,Rockin' That Shit,1,0.0422,0.123,0,0.362,0.627,78.005,"hip hop, pop, R&B"
950,Secrets,1,0.0366,0.0717,0,0.115,0.376,148.021,pop
951,Everybody in Love,0,0.0327,0.0703,0,0.36,0.656,140.022,pop
952,Big Green Tractor,1,0.0289,0.654,0,0.218,0.58,137.077,country
953,Never Say Never,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139,pop
954,The Fear,1,0.0404,0.419,8.82e-05,0.107,0.522,134.002,pop
955,Best I Ever Had,0,0.33,0.0951,0,0.188,0.605,162.161,"hip hop, pop, R&B"
956,Already Gone,1,0.0757,0.217,0,0.0768,0.294,78.139,"pop, R&B"
957,Party In The U.S.A.,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,pop
958,Battlefield,1,0.0339,0.0178,0,0.0639,0.37,144.953,"pop, R&B"
959,Mad,1,0.0343,0.665,0,0.11,0.691,129.94,"pop, R&B"
960,21 Guns,1,0.0355,0.0518,0,0.626,0.416,159.779,rock
961,Knock You Down,1,0.16,0.00952,0,0.171,0.645,155.165,"pop, R&B"
962,You Belong With Me,1,0.0384,0.164,2.46e-05,0.112,0.445,129.964,pop
963,Second Chance,0,0.0333,0.00107,0,0.106,0.182,100.011,"rock, metal"
964,I Love College,1,0.243,0.0897,0,0.421,0.664,86.444,"hip hop, pop"
965,Waking Up In Vegas,0,0.0346,0.0012,0,0.098,0.59,130.989,pop
966,My Life Would Suck Without You,1,0.0509,0.0014,0,0.144,0.424,144.982,"pop, R&B"
967,Little Lion Man,1,0.0272,0.0275,3.19e-05,0.0873,0.455,138.585,"Folk/Acoustic, rock, pop"
968,You Found Me,0,0.0413,0.0187,0,0.136,0.4,151.994,pop
969,Just the Way You Are,1,0.0422,0.0134,0,0.0622,0.424,109.021,pop
970,Love The Way You Lie,1,0.227,0.241,0,0.52,0.641,86.989,hip hop
971,Alors on danse - Radio Edit,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,pop
972,TiK ToK,0,0.142,0.0991,0,0.289,0.714,120.028,"pop, Dance/Electronic"
973,Memories (feat. Kid Cudi),1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,"hip hop, pop, Dance/Electronic"
974,Dynamite,1,0.0859,0.00379,0,0.036,0.816,119.975,"hip hop, pop"
975,Only Girl (In The World),0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,"hip hop, pop, R&B"
976,California Gurls,1,0.0569,0.00446,0,0.163,0.425,125.014,pop
977,Take It Off,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,"pop, Dance/Electronic"
978,Hot - Play & Win Radio Version,0,0.28,0.0798,0.441,0.431,0.599,128,pop
979,Like A G6,1,0.449,0.00676,0,0.117,0.778,124.913,"hip hop, pop"
980,Gettin' Over You (feat. Fergie & LMFAO),0,0.0816,0.178,0,0.0773,0.45,129.944,"hip hop, pop, Dance/Electronic"
981,Barbra Streisand - Radio Edit,1,0.108,0.000939,0.197,0.233,0.506,127.965,Dance/Electronic
982,Danza Kuduro (feat. Don Omar),1,0.112,0.00713,0,0.0715,0.773,130.003,latin
983,Te Amo,0,0.0818,0.541,0.000176,0.1,0.751,171.917,"hip hop, pop, R&B"
984,Carry Out (Featuring Justin Timberlake),0,0.113,0.114,0.0308,0.256,0.272,115.68,"hip hop, pop, R&B"
985,Gold Dust - Radio Edit,1,0.147,0.255,0,0.392,0.295,176.985,"pop, Dance/Electronic"
986,Stereo Love - Radio Edit,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,pop
987,Break Your Heart,1,0.0314,0.0327,0,0.0909,0.568,122.01,"hip hop, pop"
988,Imma Be,1,0.365,0.179,0,0.307,0.412,92.035,"hip hop, pop"
989,Riverside,0,0.0445,0.00023,0.894,0.125,0.237,125.997,Dance/Electronic
990,Not Afraid,0,0.264,0.529,0,0.205,0.668,114.635,hip hop
991,Alejandro,0,0.0462,0.000397,0.0015,0.375,0.36,98.998,pop
992,Rude Boy,1,0.127,0.113,0,0.0788,0.812,173.906,"hip hop, pop, R&B"
993,Beautiful Monster,0,0.131,0.209,5.32e-06,0.277,0.494,128.013,"pop, R&B"
994,Starstrukk,0,0.0712,0.00153,0,0.207,0.263,139.896,"hip hop, pop, rock"
995,The Time (Dirty Bit),0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,"hip hop, pop"
996,Commander,0,0.138,0.0173,8.46e-06,0.362,0.567,124.638,"hip hop, pop, R&B"
997,One (Your Name) - Radio Edit,0,0.0333,0.0132,0.0049,0.16,0.636,125.061,"pop, Dance/Electronic"
998,Deuces (feat. Tyga & Kevin McCall),1,0.11,0.0324,0,0.0787,0.217,73.987,"hip hop, pop, R&B"
999,DJ Got Us Fallin' In Love (feat. Pitbull),0,0.109,0.0338,0,0.082,0.654,119.963,"hip hop, pop, R&B"
1000,Replay,1,0.0708,0.173,0,0.168,0.195,91.031,"hip hop, pop"
1001,Club Can't Handle Me (feat. David Guetta),1,0.0327,0.0283,0,0.064,0.473,127.966,"hip hop, pop"
1002,Eenie Meenie,1,0.0322,0.0543,0,0.113,0.828,121.223,"hip hop, pop, R&B"
1003,No Hands (feat. Roscoe Dash & Wale),1,0.0391,0.00544,0,0.241,0.361,131.497,"hip hop, pop"
1004,Written in the Stars (feat. Eric Turner),1,0.0981,0.0613,0,0.219,0.534,91.881,"hip hop, pop, Dance/Electronic"
1005,Talking to the Moon,0,0.032,0.511,0,0.107,0.0784,145.867,pop
1006,Can't Be Tamed,0,0.144,0.0287,0,0.196,0.743,116.98,pop
1007,Cooler Than Me - Single Mix,0,0.0474,0.179,0,0.689,0.625,129.965,"hip hop, pop, Dance/Electronic"
1008,Telephone,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,pop
1009,We No Speak Americano (JT Radio Edit),1,0.0464,0.0712,0.0812,0.0923,0.737,124.996,Dance/Electronic
1010,Hard,1,0.111,0.0121,0,0.649,0.163,182.032,"hip hop, pop, R&B"
1011,Pass Out,1,0.296,0.0281,0,0.143,0.532,91.1,"hip hop, pop, Dance/Electronic"
1012,Whataya Want from Me,0,0.0429,0.0055,0,0.0583,0.457,185.934,pop
1013,Bottoms Up (feat. Nicki Minaj),1,0.161,0.0205,0,0.385,0.329,74.008,"hip hop, pop, R&B"
1014,If We Ever Meet Again (Featuring Katy Perry),1,0.0393,0.00481,0,0.0605,0.394,126.091,"hip hop, pop, R&B"
1015,I Like It,0,0.0878,0.021,0,0.0594,0.73,129.007,"pop, latin"
1016,Seek Bromance - Avicii’s Vocal Edit,1,0.0401,0.0868,0,0.0403,0.52,126.026,"pop, Dance/Electronic"
1017,OMG (feat. will.i.am),0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,"hip hop, pop, R&B"
1018,Misery,0,0.0424,0.000315,0,0.216,0.726,102.978,pop
1019,Man Down,0,0.177,0.0436,0,0.0491,0.557,155.788,"hip hop, pop, R&B"
1020,My First Kiss (feat. Ke$ha),1,0.0804,0.00564,0,0.36,0.827,138.021,"hip hop, pop, rock"
1021,Baby,0,0.137,0.0401,0,0.111,0.535,65.043,pop
1022,Teach Me How to Dougie,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013,"hip hop, pop"
1023,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,0,0.0674,0.00237,1.11e-05,0.402,0.658,125.03,"pop, Dance/Electronic"
1024,Wavin' Flag,1,0.0729,0.13,0,0.238,0.717,75.974,set()
1025,How Low,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,"hip hop, pop"
1026,Blah Blah Blah (feat. 3OH!3),1,0.115,0.0843,0.000425,0.424,0.519,120.003,"pop, Dance/Electronic"
1027,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",1,0.189,0.014,0,0.161,0.277,150.1,"hip hop, pop"
1028,In My Head,0,0.033,0.0266,0,0.348,0.851,110.009,"hip hop, pop"
1029,I Need A Dollar,0,0.0333,0.202,0,0.0873,0.957,95.498,R&B
1030,Airplanes (feat. Hayley Williams of Paramore),0,0.116,0.11,0,0.0368,0.377,93.033,"hip hop, pop"
1031,My Chick Bad,1,0.378,0.172,0,0.483,0.757,84.789,"hip hop, pop"
1032,Just A Dream,1,0.0305,0.0421,0,0.12,0.103,89.917,"hip hop, pop, R&B"
1033,What's My Name?,1,0.069,0.23,0,0.0797,0.583,100.025,"hip hop, pop, R&B"
1034,Impossible,1,0.0343,0.385,0,0.125,0.539,90.034,"pop, R&B"
1035,The Flood,0,0.044,0.0378,1.43e-06,0.122,0.138,100.631,pop
1036,Say Aah (feat. Fabolous),0,0.113,0.00453,0,0.833,0.81,93.01,"hip hop, pop, R&B"
1037,Over,1,0.279,0.0109,0,0.124,0.433,100.093,"hip hop, pop, R&B"
1038,Kickstarts,1,0.0573,0.00374,0,0.358,0.657,126.056,"pop, Dance/Electronic"
1039,She Said,0,0.141,0.301,3.03e-06,0.144,0.815,147.007,Dance/Electronic
1040,Higher,1,0.0341,0.049,6.81e-06,0.264,0.596,117.011,"pop, Dance/Electronic"
1041,Do You Remember,1,0.0644,0.0242,0,0.102,0.803,125.846,"hip hop, pop, R&B"
1042,Hey Daddy (Daddy's Home),1,0.0286,0.000176,0,0.107,0.352,95.975,"hip hop, pop, R&B"
1043,Right Above It,0,0.356,0.0435,0,0.578,0.463,76.052,"hip hop, pop"
1044,All Time Low,0,0.0563,0.352,0,0.0789,0.783,134.036,"pop, Dance/Electronic"
1045,Your Love Is My Drug,1,0.0982,0.00681,0,0.0889,0.756,120.057,"pop, Dance/Electronic"
1046,Starry Eyed,0,0.0389,0.135,1.42e-05,0.324,0.596,149.967,"pop, rock, Dance/Electronic"
1047,Find Your Love,0,0.173,0.0209,0,0.0286,0.738,96.033,"hip hop, pop, R&B"
1048,Ridin' Solo,1,0.146,0.128,0,0.129,0.578,89.338,"hip hop, pop"
1049,What You Know,0,0.0407,0.000665,7.74e-06,0.0921,0.841,139.048,"World/Traditional, rock, pop"
1050,Young Forever,0,0.0693,0.417,0,0.211,0.103,140.329,hip hop
1051,BedRock,1,0.295,0.102,0,0.191,0.557,148.005,"hip hop, pop"
1052,Nothin' on You (feat. Bruno Mars),1,0.0493,0.386,0,0.0862,0.743,103.993,"hip hop, pop"
1053,Teenage Dream,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,pop
1054,This Ain't a Love Song,1,0.0451,0.000431,0,0.378,0.553,176.667,"pop, rock"
1055,Billionaire (feat. Bruno Mars),0,0.258,0.297,0,0.206,0.659,86.776,"hip hop, pop"
1056,Fireflies,1,0.0439,0.0275,0,0.118,0.472,180.114,"rock, pop"
1057,Empire State of Mind (Part II) Broken Down,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,"pop, R&B"
1058,Need You Now,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,"pop, country"
1059,Back To December,1,0.0303,0.117,0,0.334,0.286,141.893,pop
1060,Animal,1,0.0437,0.00034,0,0.378,0.739,147.99,"rock, pop"
1061,Live Like We're Dying,1,0.0397,0.0273,0,0.343,0.94,92.011,pop
1062,When We Collide,1,0.0343,0.0198,5.26e-06,0.313,0.447,81.986,pop
1063,Dancing On My Own,1,0.0349,0.0743,0.225,0.0966,0.261,117.015,"pop, Dance/Electronic"
1064,If I Die Young,1,0.0277,0.348,0,0.275,0.362,130.739,country
1065,Magic (feat. Rivers Cuomo),0,0.343,0.0127,0,0.347,0.787,82.439,"hip hop, pop"
1066,Rolling in the Deep,1,0.0298,0.138,0,0.0473,0.507,104.948,"pop, R&B"
1067,"Moves Like Jagger - Studio Recording From '"The Voice'" Performance",0,0.0475,0.0117,0,0.315,0.624,128.044,pop
1068,Party Rock Anthem,0,0.156,0.0206,0,0.265,0.352,130.014,"hip hop, pop, Dance/Electronic"
1069,Firework,1,0.049,0.141,0,0.113,0.648,124.071,pop
1070,Grenade,0,0.0542,0.148,0,0.107,0.245,110.444,pop
1071,Hey Baby (Drop It to the Floor) (feat. T-Pain),0,0.0884,0.0434,0,0.259,0.762,128.024,"hip hop, pop, latin"
1072,Mr. Saxobeat,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,"pop, Dance/Electronic"
1073,Who's That Chick? (feat. Rihanna),0,0.116,0.00377,0,0.0458,0.933,127.938,"hip hop, pop, Dance/Electronic"
1074,On The Floor,0,0.0496,0.105,0.000478,0.0691,0.575,130,"hip hop, pop, R&B"
1075,S&M,1,0.042,0.0113,0.00016,0.104,0.833,127.975,"hip hop, pop, R&B"
1076,Blow,0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,"pop, Dance/Electronic"
1077,Sweat - Remix,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,"hip hop, pop"
1078,Higher,0,0.0721,0.0048,3.4e-05,0.156,0.746,128.027,"hip hop, pop"
1079,More - RedOne Jimmy Joker Remix,1,0.0543,0.00166,0,0.348,0.794,125.083,"hip hop, pop, R&B"
1080,Changed the Way You Kiss Me - Radio Edit,0,0.041,0.00548,0.00162,0.0948,0.188,126.979,"pop, Dance/Electronic"
1081,Just Can’t Get Enough,0,0.179,0.186,0,0.105,0.262,94.05,"hip hop, pop"
1082,Where Them Girls At (feat. Nicki Minaj & Flo Rida),1,0.0414,0.055,0,0.259,0.552,129.884,"hip hop, pop, Dance/Electronic"
1083,I Follow Rivers - The Magician Remix,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019,"pop, Dance/Electronic"
1084,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",1,0.161,0.191,0,0.298,0.53,129.024,"hip hop, pop, latin"
1085,Love You Like A Love Song,0,0.0469,0.0761,0,0.0741,0.922,117.009,"pop, Dance/Electronic"
1086,Black and Yellow,0,0.0675,0.0646,0,0.271,0.538,164.02,"hip hop, pop"
1087,E.T.,1,0.175,0.0181,0,0.369,0.76,151.684,pop
1088,I Wanna Go,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,pop
1089,Stereo Hearts (feat. Adam Levine),1,0.0976,0.0319,0,0.267,0.796,89.99,"hip hop, pop"
1090,Tonight (I'm Fuckin' You),0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,"pop, latin"
1091,Down On Me,1,0.114,0.0369,0,0.111,0.594,160.041,"hip hop, pop, R&B"
1092,Loca People - Radio Edit,0,0.0599,0.000915,0.00327,0.0515,0.701,127.998,Dance/Electronic
1093,Heart Skips a Beat (feat. Rizzle Kicks),1,0.0581,0.14,0,0.0765,0.876,110.621,"pop, Dance/Electronic"
1094,Sexy And I Know It,1,0.316,0.1,0,0.191,0.795,130.021,"hip hop, pop, Dance/Electronic"
1095,You Make Me Feel... (feat. Sabi),0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,"pop, Dance/Electronic"
1096,Do It Like A Dude,1,0.049,0.0491,0,0.364,0.375,140.036,"hip hop, pop"
1097,Louder (feat. Sian Evans) - Radio Edit,0,0.0464,0.0184,0.00792,0.483,0.493,139.85,"pop, Dance/Electronic"
1098,No Hands (feat. Roscoe Dash & Wale),1,0.0391,0.00544,0,0.241,0.361,131.497,"hip hop, pop"
1099,When We Stand Together,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,"rock, metal"
1100,Midnight City,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,"rock, pop, metal, Dance/Electronic"
1101,Till the World Ends,1,0.0665,0.0228,0,0.202,0.45,131.951,pop
1102,Earthquake (feat. Tinie Tempah),0,0.1,0.109,0,0.276,0.258,153.071,pop
1103,Don't Wanna Go Home,0,0.0652,0.02,0,0.134,0.637,121.956,"hip hop, pop"
1104,Paradise,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,"rock, pop"
1105,Last Friday Night (T.G.I.F.),0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,pop
1106,Set Fire to the Rain,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,"pop, R&B"
1107,I Need A Doctor,1,0.452,0.0869,0,0.306,0.397,155.826,hip hop
1108,6 Foot 7 Foot,1,0.304,0.0007,0,0.318,0.606,79.119,"hip hop, pop"
1109,I'm On One,0,0.318,0.0536,0,0.631,0.438,149.33,"hip hop, pop"
1110,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,"hip hop, pop, R&B"
1111,Rocketeer,0,0.0461,0.181,0,0.267,0.357,96.005,"hip hop, pop"
1112,Glad You Came,0,0.0639,0.0319,0,0.108,0.452,126.885,"pop, Dance/Electronic"
1113,We R Who We R,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,"pop, Dance/Electronic"
1114,Motivation,0,0.0418,0.187,0.000123,0.105,0.266,140.889,"hip hop, pop, R&B"
1115,We Found Love,1,0.0383,0.025,0.00138,0.108,0.6,127.985,"hip hop, pop, R&B"
1116,Don't Hold Your Breath,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,"pop, Dance/Electronic"
1117,Buzzin Remix,0,0.146,0.0887,0,0.283,0.539,104.029,"hip hop, pop"
1118,Yeah 3x,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130,"hip hop, pop, R&B"
1119,Save The World,1,0.0474,0.0144,0,0.0759,0.4,126.879,"pop, Dance/Electronic"
1120,All Of The Lights,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,hip hop
1121,Sure Thing,0,0.1,0.0267,0.000307,0.191,0.498,81.001,"pop, R&B"
1122,Coming Home,1,0.193,0.158,0,0.3,0.232,168.001,"hip hop, pop, R&B"
1123,Beautiful People,0,0.161,0.0658,0.00431,0.0843,0.536,127.898,"hip hop, pop, R&B"
1124,What the Hell,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,pop
1125,Read All About It,0,0.0434,0.336,0,0.223,0.445,100.963,Dance/Electronic
1126,Blind Faith,0,0.0472,0.00523,0,0.228,0.402,140.042,Dance/Electronic
1127,Champion (feat. Chris Brown),0,0.24,0.078,0,0.145,0.52,190.151,"hip hop, Dance/Electronic"
1128,Who Says,1,0.0479,0.0843,0,0.149,0.744,101.019,"pop, Dance/Electronic"
1129,Down With The Trumpets,0,0.0806,0.087,0,0.24,0.794,115.057,hip hop
1130,Born This Way,1,0.161,0.00327,0,0.331,0.494,123.907,pop
1131,Super Bass,1,0.209,0.269,5.11e-06,0.601,0.669,126.991,"hip hop, pop"
1132,Donald Trump,0,0.118,0.119,0,0.391,0.836,162.994,hip hop
1133,Bounce (feat. Kelis) - Radio Edit,0,0.0399,0.0334,0.493,0.664,0.759,127.941,"hip hop, pop, Dance/Electronic"
1134,Without You (feat. Usher),1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,"hip hop, pop, Dance/Electronic"
1135,Pumped Up Kicks,0,0.0292,0.145,0.115,0.0956,0.965,127.975,"rock, pop"
1136,Headlines,0,0.106,0.365,0.000353,0.0917,0.425,151.894,"hip hop, pop, R&B"
1137,Price Tag,1,0.182,0.0294,3.85e-06,0.272,0.668,175.015,"hip hop, pop"
1138,Dirt Road Anthem,1,0.0352,0.32,2.36e-06,0.116,0.658,127.037,country
1139,Roll Up,1,0.192,0.0524,0,0.0914,0.602,125.358,"hip hop, pop"
1140,Good Life,1,0.052,0.0771,0,0.132,0.645,94.988,pop
1141,Lighters,1,0.245,0.352,0,0.119,0.144,90.268,"hip hop, pop"
1142,The Lazy Song,0,0.0699,0.3,0,0.0955,0.955,174.915,pop
1143,The Show Goes On,1,0.115,0.0189,0,0.155,0.65,143.067,"hip hop, pop"
1144,I Won't Let You Go,1,0.0304,0.229,0,0.146,0.161,105.955,"pop, R&B"
1145,It Girl,0,0.0605,0.0165,0,0.104,0.345,91.993,"hip hop, pop"
1146,Someone Like You,1,0.028,0.893,0,0.0996,0.288,135.047,"pop, R&B"
1147,The Adventures of Rain Dance Maggie,0,0.029,0.00112,0.0139,0.258,0.576,106.254,rock
1148,Pretty Girl Rock,0,0.246,0.203,0,0.0851,0.9,160.014,"pop, R&B"
1149,F**kin' Perfect,1,0.0373,0.0422,0,0.36,0.45,91.964,pop
1150,Honey Bee,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,country
1151,The Edge Of Glory,1,0.041,0.000323,0.0162,0.109,0.357,127.952,pop
1152,Just A Kiss,1,0.0307,0.446,0,0.0998,0.332,142.881,"pop, country"
1153,Tonight Tonight,1,0.119,0.0764,0,0.163,0.814,99.978,"hip hop, pop, rock"
1154,Tongue Tied,1,0.0439,0.00847,0,0.161,0.371,112.96,"pop, rock, Folk/Acoustic"
